2.5722,0.5410,2.4422,2.4422,0.0000,0.0000,0.0000,0.0000,0.0000,1.9553,0.0000,0.0000,0.0000,4.1645
3.6155,0.6136,2.4422,2.4422,0.0000,0.0000,0.0000,0.0000,0.0000,1.9547,0.0000,0.0768,0.7655,12.8308
1.9502,0.0025,2.4422,2.4422,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0041,0.0062,0.0135,6.7900
2.2450,0.4175,2.4422,2.4422,0.0000,0.0000,0.0000,0.0000,0.0000,1.4560,0.0000,0.0000,0.0000,4.6018
2.4435,0.4658,2.4422,2.4422,0.0000,0.0000,0.0000,0.0000,0.0000,1.6356,0.0192,0.0230,0.0000,4.6018
2.5625,0.5463,2.4422,2.4422,0.0000,0.0000,0.0000,0.0000,0.0000,1.9553,0.0000,0.0056,0.0554,4.6018
2.5590,0.5461,2.4422,2.4422,0.0000,0.0000,0.0000,0.0000,0.0000,1.9553,0.0000,0.0053,0.0531,4.6018
2.5585,0.5462,2.4422,2.4422,0.0000,0.0000,0.0000,0.0000,0.0000,1.9553,0.0000,0.0055,0.0550,4.6018
2.5713,0.5398,2.4422,2.4422,0.0000,0.0000,0.0000,0.0000,0.0000,1.9504,0.0000,0.0000,0.0000,4.6018
3.6155,0.6136,2.4422,2.4422,0.0000,0.0000,0.0000,0.0000,0.0000,1.9547,0.0000,0.0768,0.7655,12.8308
3.6155,0.6136,2.4422,2.4422,0.0000,0.0000,0.0000,0.0000,0.0000,1.9547,0.0000,0.0768,0.7655,12.8308
2.5722,0.5410,2.4422,2.4422,0.0000,0.0000,0.0000,0.0000,0.0000,1.9553,0.0000,0.0000,0.0000,4.1645
1.9502,0.0025,2.4422,2.4422,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0041,0.0062,0.0135,6.7900
