2.7635,1.3565,5.0595,1.8597,1.5601,0.2997,0.0000,0.0000,0.0000,0.0000,1.2306,0.0000,0.0000,0.0000,0.6943,0.0000,0.3573,0.0000,4.2329,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.6755,0.0000,0.0000
2.5304,0.7541,-2.6829,4.1550,0.0000,0.0000,0.0000,4.1550,0.0000,0.0000,2.7493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2644,0.0000,2.7493,0.0000,0.0000,0.0000,0.0000,8.5598,0.0000,0.0000
0.0621,0.0002,1.9610,0.7147,0.0000,0.7147,0.0000,0.0000,0.0000,0.0000,0.0000,0.0005,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,1.2644,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5023,0.0000,0.7147
2.7065,1.2781,-2.3828,4.1550,0.0000,0.0000,0.0000,4.1550,0.0000,0.0000,2.7493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6185,0.1308,0.0000,0.0000,0.0000,0.0000,9.0071,0.0000,0.0000
2.7065,1.2781,-2.3828,4.1550,0.0000,0.0000,0.0000,4.1550,0.0000,0.0000,2.7493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6185,0.1308,0.0000,0.0000,0.0000,0.0000,9.0071,0.0000,0.0000
2.7062,1.2763,-2.3833,4.1550,0.0000,0.0000,0.0000,4.1550,0.0000,0.0000,2.7493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6144,0.1349,0.0000,0.0000,0.0000,0.0000,9.0064,0.0000,0.0000
2.6976,1.2574,-2.3768,4.1550,0.0000,0.0000,0.0000,4.1550,0.0000,0.0000,2.7411,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5830,0.1580,0.0000,0.0000,0.0000,0.0000,8.9841,0.0000,0.0000
2.5304,0.7541,-2.6829,4.1550,0.0000,0.0000,0.0000,4.1550,0.0000,0.0000,2.7493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7493,0.0000,0.0000,0.0000,0.0000,8.5598,0.0000,0.0000
2.7065,1.2781,-2.3828,4.1550,0.0000,0.0000,0.0000,4.1550,0.0000,0.0000,2.7493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6185,0.1308,0.0000,0.0000,0.0000,0.0000,9.0071,0.0000,0.0000
2.7065,1.2781,-2.3828,4.1550,0.0000,0.0000,0.0000,4.1550,0.0000,0.0000,2.7493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6185,0.1308,0.0000,0.0000,0.0000,0.0000,9.0071,0.0000,0.0000
2.7062,1.2763,-2.3833,4.1550,0.0000,0.0000,0.0000,4.1550,0.0000,0.0000,2.7493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6144,0.1349,0.0000,0.0000,0.0000,0.0000,9.0064,0.0000,0.0000
2.6976,1.2574,-2.3768,4.1550,0.0000,0.0000,0.0000,4.1550,0.0000,0.0000,2.7411,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5830,0.1580,0.0000,0.0000,0.0000,0.0000,8.9841,0.0000,0.0000
2.5304,0.7541,-2.6829,4.1550,0.0000,0.0000,0.0000,4.1550,0.0000,0.0000,2.7493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7493,0.0000,0.0000,0.0000,0.0000,8.5598,0.0000,0.0000
2.5304,0.7541,-2.6829,4.1550,0.0000,0.0000,0.0000,4.1550,0.0000,0.0000,2.7493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7493,0.0000,0.0000,0.0000,0.0000,8.5598,0.0000,0.0000
2.5304,0.7541,-2.6829,4.1550,0.0000,0.0000,0.0000,4.1550,0.0000,0.0000,2.7493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7493,0.0000,0.0000,0.0000,0.0000,8.5598,0.0000,0.0000
0.5874,0.1000,0.4200,3.7391,0.0000,0.0862,0.0004,3.6525,0.0000,0.0000,0.3317,0.0000,0.0000,0.0000,0.0003,0.0000,0.0001,0.0000,0.0000,0.0029,0.3211,0.0000,0.0024,0.0000,0.0000,3.3055,0.0000,0.0823
0.1334,0.1000,1.8800,0.7147,0.0000,0.7147,0.0000,0.0000,0.0000,0.0000,0.0902,0.0000,0.0000,0.0000,0.0181,0.0005,0.0125,0.0000,0.0000,0.0000,0.0000,0.0000,0.0189,0.0000,0.0000,0.7146,0.0000,0.6842
0.1012,0.1000,2.9733,0.7147,0.0000,0.7147,0.0000,0.0000,0.0000,0.0000,0.0009,0.3119,0.3739,0.0000,0.0005,0.0000,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.4437,0.0000,0.7147
2.5304,0.7541,-2.6829,4.1550,0.0000,0.0000,0.0000,4.1550,0.0000,0.0000,2.7493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7493,0.0000,0.0000,0.0000,0.0000,8.5598,0.0000,0.0000
2.5304,0.7541,-2.6829,4.1550,0.0000,0.0000,0.0000,4.1550,0.0000,0.0000,2.7493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7493,0.0000,0.0000,0.0000,0.0000,8.5598,0.0000,0.0000
0.7719,0.3401,0.4200,2.2442,0.0000,0.3970,0.0000,1.8473,0.0000,0.0000,0.7308,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0006,0.6010,0.0000,0.0440,0.0000,0.0000,3.1405,0.0000,0.3259
0.2557,0.3400,1.8800,0.7147,0.0000,0.7147,0.0000,0.0000,0.0000,0.0000,0.2452,0.0000,0.0000,0.0000,0.0788,0.0021,0.0543,0.0000,0.0000,0.0000,0.0000,0.0000,0.0318,0.0000,0.0000,1.0528,0.0000,0.6632
0.2045,0.3400,3.1725,0.7147,0.0000,0.7147,0.0000,0.0000,0.0000,0.0000,0.1262,0.3507,0.4204,0.0000,0.0656,0.0017,0.0453,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8179,0.0000,0.7147
2.5304,0.7541,-2.6829,4.1550,0.0000,0.0000,0.0000,4.1550,0.0000,0.0000,2.7493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7493,0.0000,0.0000,0.0000,0.0000,8.5598,0.0000,0.0000
2.5304,0.7541,-2.6829,4.1550,0.0000,0.0000,0.0000,4.1550,0.0000,0.0000,2.7493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7493,0.0000,0.0000,0.0000,0.0000,8.5598,0.0000,0.0000
0.8148,0.5882,0.4200,1.3379,0.0000,0.5853,0.0000,0.7526,0.0000,0.0000,0.8853,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4980,0.0000,0.1317,0.0000,0.0000,2.9553,0.0000,0.3723
0.3770,0.5800,1.8800,0.7147,0.0000,0.7147,0.0000,0.0000,0.0000,0.0000,0.3991,0.0000,0.0000,0.0000,0.1391,0.0036,0.0959,0.0000,0.0000,0.0000,0.0000,0.0000,0.0447,0.0000,0.0000,1.3883,0.0000,0.6424
0.3104,0.5800,2.7402,0.7147,0.0000,0.7147,0.0000,0.0000,0.0000,0.0000,0.2863,0.1888,0.2263,0.0000,0.1488,0.0039,0.1027,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6581,0.0000,0.7147
2.5734,0.8200,-2.6096,4.1550,0.0000,0.0000,0.0000,4.1550,0.0000,0.0000,2.7493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6399,2.1094,0.0000,0.0000,0.0000,0.0000,8.6691,0.0000,0.0000
2.5734,0.8200,-2.6096,4.1550,0.0000,0.0000,0.0000,4.1550,0.0000,0.0000,2.7493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6399,2.1094,0.0000,0.0000,0.0000,0.0000,8.6691,0.0000,0.0000
0.9662,0.8200,0.4200,1.5627,0.0000,0.5385,0.0000,1.0242,0.0000,0.0000,1.0030,0.0000,0.0000,0.0000,0.0520,0.0000,0.0181,0.0000,0.0000,0.6573,0.0000,0.0000,0.0919,0.0000,0.0000,3.4059,0.0000,0.3899
0.5432,0.8200,1.8800,0.8650,0.0000,0.6649,0.0392,0.1609,0.0000,0.0000,0.4997,0.0000,0.0000,0.0000,0.2344,0.0024,0.1129,0.0000,0.0000,0.0930,0.0000,0.0000,0.0087,0.0000,0.0000,1.7681,0.0000,0.5697
0.4164,0.8200,2.3875,0.7147,0.0000,0.7147,0.0000,0.0000,0.0000,0.0000,0.4463,0.0269,0.0323,0.0000,0.2320,0.0061,0.1601,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.4984,0.7147
2.6641,1.0600,-2.4551,4.1550,0.0000,0.0000,0.0000,4.1550,0.0000,0.0000,2.7493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9881,0.7612,0.0000,0.0000,0.0000,0.0000,8.8994,0.0000,0.0000
2.6641,1.0600,-2.4551,4.1550,0.0000,0.0000,0.0000,4.1550,0.0000,0.0000,2.7493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9881,0.7612,0.0000,0.0000,0.0000,0.0000,8.8994,0.0000,0.0000
1.1975,1.1660,0.4200,1.8947,0.0006,0.4695,0.0000,1.4246,0.0000,0.0000,1.2537,0.0000,0.0000,0.0000,0.2046,0.0000,0.0712,0.0000,0.0000,0.9426,0.0000,0.0000,0.0050,0.0000,0.0000,4.0689,0.0000,0.4613
0.6828,1.0600,1.8800,0.8229,0.0000,0.6922,0.0000,0.1306,0.0000,0.0000,0.5445,0.0000,0.0000,0.0000,0.3161,0.0000,0.1099,0.0000,0.0000,0.0864,0.0000,0.0000,0.0000,0.0774,0.0000,1.8716,0.0000,0.4308
0.6430,1.0600,1.9705,0.7147,0.0000,0.7147,0.0000,0.0000,0.0000,0.0000,0.4729,0.0000,0.0000,0.0000,0.3263,0.0000,0.1135,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7634,0.0000,0.3936
2.5304,0.7541,-2.6829,4.1550,0.0000,0.0000,0.0000,4.1550,0.0000,0.0000,2.7493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7493,0.0000,0.0000,0.0000,0.0000,8.5598,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000
2.4122,0.7130,-2.5000,4.1550,0.0000,0.0000,0.0000,4.1550,0.0000,0.0000,2.5994,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5994,0.0000,0.0000,0.0000,0.0000,8.2518,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000
1.6257,0.4395,-1.2833,4.1550,0.0000,0.0000,0.0000,4.1550,0.0000,0.0000,1.6025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6025,0.0000,0.0000,0.0000,0.0000,6.2035,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000
0.8393,0.1661,-0.0667,4.1550,0.0000,0.0000,0.0000,4.1550,0.0000,0.0000,0.6055,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6055,0.0000,0.0000,0.0000,0.0000,4.1552,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000
0.3626,0.1000,1.1500,2.2035,0.0000,0.4054,0.0000,1.7981,0.0000,0.0000,0.2123,0.0000,0.0000,0.0000,0.0090,0.0000,0.0031,0.0000,0.0000,0.0630,0.1103,0.0000,0.0088,0.0000,0.0000,2.0040,0.0000,0.3911,0.0000,1.0000,0.0000,0.0000,0.9935
0.1040,0.1000,2.3075,0.7147,0.0000,0.7147,0.0000,0.0000,0.0000,0.0000,0.0376,0.1004,0.1204,0.0000,0.0195,0.0005,0.0135,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8808,0.0000,0.7147,0.0000,1.0000,0.0000,0.0000,1.0000
0.1011,0.1000,2.9899,0.7147,0.0000,0.7147,0.0000,0.0000,0.0000,0.0000,0.0000,0.3172,0.3802,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.4577,0.0000,0.7147,0.0000,1.0000,0.0000,0.0000,1.0000
2.4122,0.7130,-2.5000,4.1550,0.0000,0.0000,0.0000,4.1550,0.0000,0.0000,2.5994,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5994,0.0000,0.0000,0.0000,0.0000,8.2518,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000
1.6257,0.4395,-1.2833,4.1550,0.0000,0.0000,0.0000,4.1550,0.0000,0.0000,1.6025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6025,0.0000,0.0000,0.0000,0.0000,6.2035,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000
0.9656,0.3000,-0.0667,3.2123,0.0000,0.1956,0.0006,3.0162,0.0000,0.0000,0.8695,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8164,0.0000,0.0180,0.0000,0.0000,4.0646,0.0000,0.1665,0.0000,1.0000,0.0000,0.0000,0.9908
0.4437,0.3000,1.1500,1.2227,0.0000,0.6092,0.0000,0.6135,0.0000,0.0000,0.4274,0.0000,0.0000,0.0000,0.0048,0.0002,0.0040,0.0000,0.0000,0.0000,0.2144,0.0000,0.0689,0.0000,0.0000,1.8389,0.0000,0.4977,0.0000,1.0000,0.0000,0.0000,0.9088
0.1905,0.3000,2.3667,0.7147,0.0000,0.7147,0.0000,0.0000,0.0000,0.0000,0.1479,0.0988,0.1184,0.0000,0.0769,0.0020,0.0530,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1023,0.0000,0.7147,0.0000,1.0000,0.0000,0.0000,1.0000
0.1868,0.3000,3.3427,0.7147,0.0000,0.7147,0.0000,0.0000,0.0000,0.0000,0.0995,0.3777,0.4527,0.0000,0.0517,0.0013,0.0357,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8445,0.7147,0.0000,0.0000,1.0000,0.0000,1.0000
2.4122,0.7130,-2.5000,4.1550,0.0000,0.0000,0.0000,4.1550,0.0000,0.0000,2.5994,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5994,0.0000,0.0000,0.0000,0.0000,8.2518,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000
1.6885,0.5020,-1.2833,3.8222,0.0000,0.0691,0.0000,3.7531,0.0000,0.0000,1.6954,0.0008,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6648,0.0000,0.0104,0.0000,0.0000,6.2024,0.0000,0.0274,0.0000,1.0000,0.0000,0.0000,0.9891
1.0762,0.5031,-0.0667,2.2865,0.0000,0.3807,0.0158,1.8900,0.0000,0.0000,1.0959,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0005,0.9054,0.0000,0.0648,0.0000,0.0000,3.9706,0.0000,0.2697,0.0000,1.0000,0.0000,0.0000,0.9446
0.5104,0.5000,1.1500,0.8312,0.0011,0.6903,0.0003,0.1395,0.0000,0.0000,0.5500,0.0000,0.0000,0.0000,0.0480,0.0005,0.0232,0.0000,0.0000,0.0923,0.0000,0.0000,0.1289,0.0000,0.0000,1.9235,0.0000,0.4821,0.0000,1.0000,0.0000,0.3639,0.7479
0.2997,0.5000,2.0712,0.7147,0.0000,0.7147,0.0000,0.0000,0.0000,0.0000,0.2638,0.0000,0.0000,0.0000,0.1501,0.0025,0.0856,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0847,0.0000,0.6684,0.0000,1.0000,0.0000,0.0000,0.9353
0.2751,0.5000,2.9753,0.7147,0.0000,0.7147,0.0000,0.0000,0.0000,0.0000,0.2329,0.2428,0.2910,0.0000,0.1211,0.0032,0.0835,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7114,0.7147,0.0000,0.0000,1.0000,0.0000,1.0000
2.4122,0.7130,-2.5000,4.1550,0.0000,0.0000,0.0000,4.1550,0.0000,0.0000,2.5994,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5994,0.0000,0.0000,0.0000,0.0000,8.2518,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000
1.7799,0.7246,-1.2833,2.9079,0.0145,0.2572,0.0004,2.6357,0.0000,0.0000,1.9241,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7440,0.0000,0.0614,0.0000,0.0000,6.0928,0.0000,0.1636,0.0000,1.0000,0.0000,0.0000,0.9627
1.1317,0.7000,-0.0667,1.8777,0.0000,0.4731,0.0000,1.4045,0.0000,0.0000,1.1953,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3784,0.5157,0.0000,0.1024,0.0000,0.0000,3.9908,0.0000,0.3075,0.0000,1.0000,0.0000,0.0000,0.9118
0.6166,0.7000,1.1500,0.9979,0.0006,0.6558,0.0000,0.3415,0.0000,0.0000,0.6603,0.0000,0.0000,0.0000,0.1038,0.0009,0.0477,0.0000,0.0000,0.2260,0.0000,0.0000,0.0911,0.0000,0.0000,2.2316,0.0000,0.5084,0.0000,1.0000,0.0000,0.0000,0.8517
0.3986,0.7000,2.3667,0.7147,0.0000,0.7147,0.0000,0.0000,0.0000,0.0000,0.4053,0.0000,0.0000,0.0000,0.1695,0.0088,0.1740,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3364,0.0000,0.7147,0.0000,1.0000,0.0000,0.0000,1.0000
0.3634,0.7000,2.5240,0.7147,0.0000,0.7147,0.0000,0.0000,0.0000,0.0000,0.3663,0.1079,0.1293,0.0000,0.1904,0.0050,0.1314,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.5783,0.0000,0.7147,0.0000,1.0000,0.0000,0.0000,1.0000
2.6378,0.9688,-2.5000,4.1550,0.0000,0.0000,0.0000,4.1550,0.0000,0.0000,2.7493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.5961,1.1532,0.0000,0.0000,0.0000,0.0000,8.8324,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000
1.9016,0.9147,-1.2833,2.9999,0.0000,0.2400,0.0000,2.7599,0.0000,0.0000,1.9850,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1104,0.7157,0.0000,0.0540,0.0000,0.0000,6.4514,0.0000,0.1526,0.0000,1.0000,0.0000,0.0000,0.9709
1.2092,0.9000,-0.0667,1.8820,0.0000,0.4722,0.0000,1.4098,0.0000,0.0000,1.2453,0.0000,0.0000,0.0000,0.0019,0.0000,0.0007,0.0000,0.0000,0.9328,0.0000,0.0000,0.1053,0.0000,0.0000,4.1959,0.0000,0.3019,0.0000,1.0000,0.0000,0.0000,0.9095
0.7666,0.9000,1.1500,1.1349,0.0035,0.6270,0.0000,0.5044,0.0000,0.0000,0.7502,0.0000,0.0000,0.0000,0.1800,0.0000,0.0626,0.0000,0.0000,0.3334,0.0000,0.0000,0.0531,0.0000,0.0000,2.5584,0.0000,0.4496,0.0000,1.0000,0.0000,0.0000,0.8406
0.5001,0.9000,2.1852,0.7672,0.0000,0.7038,0.0000,0.0633,0.0000,0.0000,0.5076,0.0000,0.0000,0.0000,0.2535,0.0054,0.1590,0.0000,0.0000,0.0419,0.0000,0.0000,0.0000,0.0801,0.0011,1.5363,0.0000,0.6742,0.0502,0.9498,0.0000,0.0000,0.9614
0.4904,0.9000,2.1119,0.7847,0.0000,0.7002,0.0000,0.0845,0.0000,0.0000,0.5192,0.0000,0.0000,0.0000,0.2497,0.0056,0.1600,0.0000,0.0000,0.0559,0.0000,0.0000,0.0000,0.0000,0.0000,1.6407,0.0000,0.6837,0.0000,1.0000,0.0000,0.0000,0.9790
2.0274,1.1000,-1.2833,3.0861,0.0000,0.2130,0.0192,2.8539,0.0000,0.0000,2.0420,0.0000,0.0000,0.0000,0.0054,0.0000,0.0019,0.0000,0.0000,1.6934,0.1950,0.0000,0.0499,0.0000,0.0000,6.7689,0.0000,0.1002,0.0000,1.0000,0.0000,0.0000,0.9572
