Cost,DoC,TotPlastics(kg),HDPE,LDPE,PP,PLA,PHA,Paper,Reprocess,Pyrolysis,Landfill,Incineration,GWP
Cost,DoC,TotPlastics(kg),HDPE,LDPE,PP,PLA,PHA,Paper,Reprocess,Pyrolysis,Landfill,Incineration,GWP
-111111.0000,-111111.0000,-111111.0000,-111111.0000,-111111.0000,-111111.0000,-111111.0000,-111111.0000,-111111.0000,-111111.0000,-111111.0000,-111111.0000,-111111.0000,-111111.0000
1.9532,0.0000,10.7722,0.0000,0.0000,0.0000,0.0000,0.0000,10.7722,0.0000,0.0000,0.0000,0.0000,-0.2447
1.9532,0.0000,10.7722,0.0000,0.0000,0.0000,0.0000,0.0000,10.7722,0.0000,0.0000,0.0000,0.0000,-0.2447
-111111.0000,-111111.0000,-111111.0000,-111111.0000,-111111.0000,-111111.0000,-111111.0000,-111111.0000,-111111.0000,-111111.0000,-111111.0000,-111111.0000,-111111.0000,-111111.0000
1.9532,0.0000,10.7722,0.0000,0.0000,0.0000,0.0000,0.0000,10.7722,0.0000,0.0000,0.0000,0.0000,-0.3350
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.4189,0.4443,2.6864,2.6864,0.0000,0.0000,0.0000,0.0000,0.0000,1.7776,0.0000,0.0635,0.6329,14.5316
4.4189,0.4443,2.6864,2.6864,0.0000,0.0000,0.0000,0.0000,0.0000,1.7776,0.0000,0.0635,0.6329,14.4698
-111111.0000,-111111.0000,-111111.0000,-111111.0000,-111111.0000,-111111.0000,-111111.0000,-111111.0000,-111111.0000,-111111.0000,-111111.0000,-111111.0000,-111111.0000,-111111.0000
4.4189,0.4739,2.6864,2.6864,0.0000,0.0000,0.0000,0.0000,0.0000,1.7776,0.0000,0.0635,0.6329,14.4698
4.2695,0.4734,2.5983,2.5664,0.0319,0.0000,0.0000,0.0000,0.0000,1.7193,0.0000,0.0614,0.6117,14.0000
3.6335,0.4707,2.2233,2.0554,0.1679,0.0000,0.0000,0.0000,0.0000,1.4711,0.0000,0.0523,0.5216,12.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.0000,0.4578,1.2600,0.7430,0.5170,0.0000,0.0000,0.0000,0.0000,0.8338,0.0000,0.0291,0.2901,6.8630
2.0000,0.4578,1.2600,0.7430,0.5170,0.0000,0.0000,0.0000,0.0000,0.8338,0.0000,0.0291,0.2901,6.8630
3.6335,0.4707,2.2233,2.0554,0.1679,0.0000,0.0000,0.0000,0.0000,1.4711,0.0000,0.0523,0.5216,12.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.7842,0.0000,0.7147,0.0000,0.7147,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.9473
0.7842,0.0000,0.7147,0.0000,0.7147,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.9473
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.9532,0.0000,10.7722,0.0000,0.0000,0.0000,0.0000,0.0000,10.7722,0.0000,0.0000,0.0000,0.0000,-0.2447
1.9532,0.0000,10.7722,0.0000,0.0000,0.0000,0.0000,0.0000,10.7722,0.0000,0.0000,0.0000,0.0000,-0.2811
1.9532,0.0000,10.7722,0.0000,0.0000,0.0000,0.0000,0.0000,10.7722,0.0000,0.0000,0.0000,0.0000,-0.3350
1.9532,0.0000,10.7722,0.0000,0.0000,0.0000,0.0000,0.0000,10.7722,0.0000,0.0000,0.0000,0.0000,-0.3350
3.2797,0.4461,2.1217,1.6086,0.2596,0.0000,0.0000,0.0000,0.2536,1.3281,0.0767,0.1334,0.4131,11.0737
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.4189,0.4739,2.6864,2.6864,0.0000,0.0000,0.0000,0.0000,0.0000,1.7776,0.0000,0.0635,0.6329,14.5281
4.4189,0.4739,2.6864,2.6864,0.0000,0.0000,0.0000,0.0000,0.0000,1.7776,0.0000,0.0635,0.6329,14.5281
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.4189,0.4739,2.6864,2.6864,0.0000,0.0000,0.0000,0.0000,0.0000,1.7776,0.0000,0.0635,0.6329,14.5281
1.1203,0.3955,0.7147,0.0000,0.7147,0.0000,0.0000,0.0000,0.0000,0.4729,0.0000,0.0000,0.0000,2.7837
146.8007,0.1619,9.9019,0.0000,0.0000,0.0000,0.0000,0.0000,9.9019,0.8827,0.0106,3.7142,5.3055,336.4209
0.7842,0.0000,0.7147,0.0000,0.7147,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.9585
3.5581,0.0000,2.6864,2.6864,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.4152
4.6353,0.6763,2.6864,2.6864,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7980,2.1550,0.0000,22.1987
4.4189,0.4739,2.6864,2.6864,0.0000,0.0000,0.0000,0.0000,0.0000,1.7776,0.0000,0.0635,0.6329,14.5281
4.5996,0.4212,2.6864,2.6864,0.0000,0.0000,0.0000,0.0000,0.0000,1.7776,0.0000,0.0000,0.0000,9.8069
1.1203,0.3955,0.7147,0.0000,0.7147,0.0000,0.0000,0.0000,0.0000,0.4729,0.0000,0.0000,0.0000,2.7837
0.7842,0.0000,0.7147,0.0000,0.7147,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.9585
1.9532,0.0000,10.7722,0.0000,0.0000,0.0000,0.0000,0.0000,10.7722,0.0000,0.0000,0.0000,0.0000,40.6336
6.5143,0.4113,6.5190,0.0000,0.0000,0.0000,0.0000,0.0000,6.5190,4.3136,0.0000,0.0000,0.0000,41.3172
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.3215,0.6763,10.7722,0.0000,0.0000,0.0000,0.0000,0.0000,10.7722,0.0000,7.2097,8.6413,0.0000,87.9937
6.3215,0.6763,10.7722,0.0000,0.0000,0.0000,0.0000,0.0000,10.7722,0.0000,7.2097,8.6413,0.0000,87.9937
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.9532,1.0000,10.7722,0.0000,0.0000,0.0000,0.0000,0.0000,10.7722,0.0000,0.0000,0.0000,0.0000,40.6336
6.3215,0.9514,10.7722,0.0000,0.0000,0.0000,0.0000,0.0000,10.7722,0.0000,7.2097,8.6413,0.0000,87.9937
6.3215,0.9514,10.7722,0.0000,0.0000,0.0000,0.0000,0.0000,10.7722,0.0000,7.2097,8.6413,0.0000,87.9937
195.8424,0.9588,10.7722,0.0000,0.0000,0.0000,0.0000,0.0000,10.7722,0.0000,2.0240,2.4259,11.2434,478.2933
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
126.7546,0.9423,10.3794,0.0071,0.0022,0.0140,0.0186,0.0000,10.3376,0.2091,3.8917,4.6845,4.6499,336.1227
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
195.8424,0.9588,10.7722,0.0000,0.0000,0.0000,0.0000,0.0000,10.7722,0.0000,2.0240,2.4259,11.2434,478.2933
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.5905,0.9375,7.8380,0.0031,0.0626,0.0050,0.2160,0.0000,7.5512,1.7495,3.1963,3.8513,0.0216,56.7094
195.8424,0.9588,10.7722,0.0000,0.0000,0.0000,0.0000,0.0000,10.7722,0.0000,2.0240,2.4259,5.6217,478.2933
12.6637,0.9676,10.7722,0.0000,0.0000,0.0000,0.0000,0.0000,10.7722,0.0000,0.0000,8.3694,0.0000,97.5643
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.7700,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.7700,0.0000,0.0000,0.0000,0.0000,0.0000
27.0269,0.9520,10.6205,0.0002,0.0054,0.0000,0.0265,0.0000,10.5884,0.0332,0.0000,7.1892,0.0000,124.4419
12.6637,0.9676,10.7722,0.0000,0.0000,0.0000,0.0000,0.0000,10.7722,0.0000,0.0000,8.3694,0.0000,97.5643
12.6637,0.9676,10.7722,0.0000,0.0000,0.0000,0.0000,0.0000,10.7722,0.0000,0.0000,8.3694,0.0000,97.5643
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.7700,0.0000,0.0000,0.0000,0.0000,0.0000
27.0269,0.9520,10.6205,0.0002,0.0054,0.0000,0.0265,0.0000,10.5884,0.0332,0.0000,7.1892,0.0000,124.4419
27.0269,0.9520,10.6205,0.0002,0.0054,0.0000,0.0265,0.0000,10.5884,0.0332,0.0000,7.1892,0.0000,124.4419
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.7700,0.0000,0.0000,0.0000,0.0000,0.0000
12.6637,0.9676,10.7722,0.0000,0.0000,0.0000,0.0000,0.0000,10.7722,0.0000,0.0000,8.3694,0.0000,97.6390
12.6637,0.9676,10.7722,0.0000,0.0000,0.0000,0.0000,0.0000,10.7722,0.0000,0.0000,8.3694,0.0000,97.6390
12.6637,0.9676,10.7722,0.0000,0.0000,0.0000,0.0000,0.0000,10.7722,0.0000,0.0000,8.3694,0.0000,61.1510
12.6637,0.9676,10.7722,0.0000,0.0000,0.0000,0.0000,0.0000,10.7722,0.0000,0.0000,8.3694,0.0000,61.1510
12.6637,0.9676,10.7722,0.0000,0.0000,0.0000,0.0000,0.0000,10.7722,0.0000,0.0000,8.3694,0.0000,61.1510
12.6637,0.9676,10.7722,0.0000,0.0000,0.0000,0.0000,0.0000,10.7722,0.0000,0.0000,8.3694,0.0000,61.1510
0.0000,0.0000,0.0000,2.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.1203,0.5978,0.7147,0.0000,0.7147,0.0000,0.0000,0.0000,0.0000,0.4729,0.0000,0.0000,0.0000,2.6669
12.6637,0.9676,10.7722,0.0000,0.0000,0.0000,0.0000,0.0000,10.7722,0.0000,0.0000,8.3694,0.0000,61.1510
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.8892,0.4488,1.1433,0.5342,0.5330,0.0676,0.0069,0.0000,0.0015,0.7551,0.0000,0.0272,0.2519,6.2631
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.8892,0.4488,1.1433,0.5342,0.5330,0.0676,0.0069,0.0000,0.0015,0.7551,0.0000,0.0272,0.2519,6.2631
-111111.0000,-111111.0000,-111111.0000,-111111.0000,-111111.0000,-111111.0000,-111111.0000,-111111.0000,-111111.0000,-111111.0000,-111111.0000,-111111.0000,-111111.0000,-111111.0000
6.0892,0.0918,1.4656,0.0000,0.6217,0.0000,0.3276,0.0000,0.5164,0.1047,0.2087,1.0056,0.0255,16.7821
0.0000,0.0000,0.0000,2.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,2.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.4189,0.4739,2.6864,2.6864,0.0000,0.0000,0.0000,0.0000,0.0000,1.7776,0.0000,0.0635,0.6329,14.5316
0.0000,0.0000,0.0000,2.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,2.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7.7002,0.9440,8.4444,0.0803,0.0411,0.0616,0.1274,0.0000,8.1340,0.8868,2.4282,5.6101,0.0171,69.1997
0.0000,0.0000,0.0000,2.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7.7002,0.9440,8.4444,0.0803,0.0411,0.0616,0.1274,0.0000,8.1340,0.8868,2.4282,5.6101,0.0171,69.1997
0.0000,0.0000,0.0000,2.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,2.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,2.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,2.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,2.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9.0305,0.9488,7.9352,0.0000,0.1506,0.0000,0.0023,0.0000,7.7823,0.7380,0.8024,5.3260,0.0000,68.8867
0.0000,0.0000,0.0000,2.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,2.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,2.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,2.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,2.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,2.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,2.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.1203,0.3955,0.7147,0.0000,0.7147,0.0000,0.0000,0.0000,0.0000,0.4729,0.0000,0.0000,0.0000,2.6661
1.1203,0.3955,0.7147,0.0000,0.7147,0.0000,0.0000,0.0000,0.0000,0.4729,0.0000,0.0000,0.0000,2.7837
4.4189,0.4739,2.6864,2.6864,0.0000,0.0000,0.0000,0.0000,0.0000,1.7776,0.0000,0.0635,0.6329,14.5281
3.1430,2.0000,1.7416,0.5224,0.2751,0.4770,0.0000,0.0000,0.4670,0.0074,0.1105,1.3284,0.0019,15.4224
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7.2515,0.3511,6.8859,0.0000,0.0044,0.0000,0.0000,0.0000,6.8815,3.8810,0.6817,0.8172,0.0008,47.2637
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5100,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5100,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5100,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5100,0.0000,0.0000,0.0000,0.0000,0.0000
85.8940,0.1365,0.7120,4.5288,2.0013,0.0000,0.0000,0.0000,0.0000,2.5275,0.3995,0.0048,1.7249,1.2756,209.3193
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5100,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
85.8940,0.1365,0.7120,4.5288,2.0013,0.0000,0.0000,0.0000,0.0000,2.5275,0.3995,0.0048,1.7249,1.2756,209.3193
85.8940,0.1365,0.7120,4.5288,2.0013,0.0000,0.0000,0.0000,0.0000,2.5275,0.3995,0.0048,1.7249,1.2756,209.3193
      0.0000,      0.0000,      0.0000,      0.0000,      0.0000,      0.0000,      0.0000,      0.0000,      0.0000,      0.0000,      0.0000,      0.0000,      0.0000,      0.0000,      0.0000
-111111.0000,-111111.0000,-111111.0000,-111111.0000,-111111.0000,-111111.0000,-111111.0000,-111111.0000,-111111.0000,-111111.0000,-111111.0000,-111111.0000,-111111.0000,-111111.0000,-111111.0000
      3.6921,      0.6877,      0.6531,      2.6864,      2.6864,      0.0000,      0.0000,      0.0000,      0.0000,      0.0000,      1.7776,      0.0000,      0.0000,      0.0000,     10.9181
      3.6921,      0.6877,      0.6110,      2.6864,      2.6864,      0.0000,      0.0000,      0.0000,      0.0000,      0.0000,      1.7776,      0.0000,      0.0000,      0.0000,     10.9181
      4.4189,      0.4739,      0.6505,      2.6864,      2.6864,      0.0000,      0.0000,      0.0000,      0.0000,      0.0000,      1.7776,      0.0000,      0.0635,      0.6329,     14.4698
-111111.0000,-111111.0000,-111111.0000,-111111.0000,-111111.0000,-111111.0000,-111111.0000,-111111.0000,-111111.0000,-111111.0000,-111111.0000,-111111.0000,-111111.0000,-111111.0000,-111111.0000
      3.7441,      0.6729,      0.6531,      2.6864,      2.6864,      0.0000,      0.0000,      0.0000,      0.0000,      0.0000,      1.7776,      0.0000,      0.0000,      0.0000,     11.0661
      3.8720,      0.6360,      0.6110,      2.6864,      2.6864,      0.0000,      0.0000,      0.0000,      0.0000,      0.0000,      1.7776,      0.0000,      0.0000,      0.0000,     11.4306
      3.7441,      0.6729,      0.6531,      2.6864,      2.6864,      0.0000,      0.0000,      0.0000,      0.0000,      0.0000,      1.7776,      0.0000,      0.0000,      0.0000,     11.0661
      3.7641,      0.6672,      0.6465,      2.6864,      2.6864,      0.0000,      0.0000,      0.0000,      0.0000,      0.0000,      1.7776,      0.0000,      0.0000,      0.0000,     11.1231
      4.1892,      0.6646,      0.8627,      4.1550,      0.0000,      0.0000,      0.0000,      4.1550,      0.0000,      0.0000,      2.7493,      0.0000,      0.0000,      0.0000,     12.6915
