0.7881,0.5937,3.9534,0.0000,0.0419,0.0000,3.9115,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7976
1.1245,0.6002,0.7200,0.0000,0.7136,0.0000,0.0064,0.0000,0.0000,0.4764,0.0000,0.0000,0.0000,2.7976
1.1245,0.6002,0.7200,0.0000,0.7136,0.0000,0.0064,0.0000,0.0000,0.4764,0.0000,0.0000,0.0000,2.7976
1.1245,0.6002,0.7200,0.0000,0.7136,0.0000,0.0064,0.0000,0.0000,0.4764,0.0000,0.0000,0.0000,2.7976
1.1245,0.6002,0.7200,0.0000,0.7136,0.0000,0.0064,0.0000,0.0000,0.4764,0.0000,0.0000,0.0000,2.7976
0.7881,0.2127,1.0052,0.0000,0.6544,0.0000,0.3509,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.9485
3.1506,0.9056,3.2743,0.0000,0.4413,0.0000,0.0000,0.0000,2.8330,1.5094,0.6647,0.7967,0.0000,21.8485
3.7891,0.9136,3.5865,0.0000,0.3611,0.0000,0.0000,0.0000,3.2254,2.3731,0.0000,0.0000,0.0000,21.8485
3.7891,0.9136,3.5865,0.0000,0.3611,0.0000,0.0000,0.0000,3.2254,2.3731,0.0000,0.0000,0.0000,21.8485
3.7891,0.9136,3.5865,0.0000,0.3611,0.0000,0.0000,0.0000,3.2254,2.3731,0.0000,0.0000,0.0000,21.8485
3.7891,0.9136,3.5865,0.0000,0.3611,0.0000,0.0000,0.0000,3.2254,2.3731,0.0000,0.0000,0.0000,21.8485
0.7881,0.2127,1.0052,0.0000,0.6544,0.0000,0.3509,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.9485
0.7881,0.2127,1.0052,0.0000,0.6544,0.0000,0.3509,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.9485
0.7881,0.2127,1.0052,0.0000,0.6544,0.0000,0.3509,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.9485
3.1506,0.9263,4.6979,0.0000,0.4317,0.0000,0.0000,0.0000,4.2663,0.0000,3.1443,3.7686,0.0000,38.5301
3.7726,0.9034,3.5557,0.0000,0.2323,0.2592,0.0000,0.0000,3.0642,2.3528,0.0000,0.0000,0.0000,21.6749
7.6265,0.8394,8.3913,0.0151,0.1213,0.0334,0.0424,0.0000,8.1791,0.3225,0.0427,0.0649,0.0001,45.4617
0.9625,0.6234,2.2785,0.0000,0.5990,0.0000,0.0406,0.0000,1.6389,0.0000,0.0000,0.0000,0.0000,8.6893
7.1834,0.9460,7.1757,0.0001,0.0425,0.0065,0.0997,0.0000,7.0269,2.8899,0.6076,2.0571,0.0269,51.3693
0.7881,0.2127,1.0052,0.0000,0.6544,0.0000,0.3509,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.9485
1.9532,0.8500,10.7722,0.0000,0.0000,0.0000,0.0000,0.0000,10.7722,0.0000,0.0000,0.0000,0.0000,40.6336
1.1610,0.6531,3.8665,0.0000,0.0000,0.8286,0.4262,0.0000,2.6117,0.0000,0.0000,0.0000,0.0000,12.4611
1.9532,0.8500,10.7722,0.0000,0.0000,0.0000,0.0000,0.0000,10.7722,0.0000,0.0000,0.0000,0.0000,40.6336
8.1642,0.9502,8.8978,0.0022,0.0402,0.0013,0.3441,0.0000,8.5099,0.7887,2.4143,6.0761,0.0235,73.1006
8.4772,0.9421,9.3635,0.0070,0.0635,0.0084,0.0344,0.0000,9.2501,0.3861,1.5929,6.0283,0.0001,75.2012
0.7881,0.2127,1.0052,0.0000,0.6544,0.0000,0.3509,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.9485
3.1506,0.8794,4.3118,0.0000,0.4366,0.0183,0.0233,0.0000,3.8336,0.1628,1.6348,2.5204,0.0001,31.6102
5.5130,0.9414,8.5322,0.0011,0.1268,0.0026,0.0684,0.0000,8.3333,0.3361,4.8949,6.1086,0.0000,67.4591
7.8755,0.9373,8.7270,0.0074,0.0443,0.0063,0.0427,0.0000,8.6262,1.3170,1.9411,4.3687,0.0000,66.3766
7.5521,0.8868,6.6181,0.0039,0.1775,0.0723,0.0051,0.0000,6.3593,1.1545,0.4874,1.6593,0.0000,46.6103
11.7706,0.9089,8.8904,0.0053,0.0042,0.0019,0.0052,0.0000,8.8737,1.8123,0.1296,1.7473,0.0000,65.1591
