3.6770,1.3565,9.2857,1.8597,1.5601,0.2997,0.0000,0.0000,0.0000,0.0000,1.2306,0.0000,0.0000,0.0000,0.6943,0.0000,0.3573,0.0000,0.0058,0.0000,0.0000,0.0000,0.0000
1.9532,0.0000,-0.3350,10.7722,0.0000,0.0000,0.0000,0.0000,0.0000,10.7722,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0068,0.0000,0.0000,0.0000,0.0000
0.7842,0.0000,2.9585,0.7147,0.0000,0.7147,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0004,0.0000,0.0000,0.0000,0.0000
2.8822,1.3414,7.4095,1.4801,1.0427,0.4373,0.0000,0.0001,0.0000,0.0000,0.9794,0.0000,0.0000,0.0000,0.5722,0.0000,0.2764,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000
1.7610,1.1873,4.6005,1.0819,0.2104,0.6162,0.0000,0.2337,0.0000,0.0215,0.6828,0.0335,0.0401,0.0000,0.3401,0.0000,0.1332,0.0000,0.0000,0.1475,0.0000,0.0000,0.0000
1.6430,1.1529,3.7140,1.1567,0.0170,0.6210,0.0000,0.5176,0.0000,0.0010,0.7647,0.0006,0.0013,0.0054,0.2490,0.0000,0.0866,0.0000,0.0000,0.3422,0.0000,0.0000,0.0155
1.3623,0.0189,1.8570,4.9256,0.0000,0.4059,0.0000,0.0399,0.0000,4.4797,0.0792,0.0000,0.0000,0.0000,0.0044,0.0000,0.0015,0.0000,0.0000,0.0000,0.0006,0.0000,0.0000
0.7843,0.0002,2.9586,0.7147,0.0000,0.7147,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.0354,1.2966,9.9096,2.1570,1.6722,0.1930,0.0678,0.2240,0.0000,0.0000,1.4199,0.0074,0.0089,0.0000,0.6821,0.0067,0.3893,0.0000,0.0000,0.1475,0.0000,0.0000,0.0000
