0.7842,0.0000,0.7147,0.0000,0.7147,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.9412
2.9390,0.7046,1.8012,1.4803,0.3209,0.0000,0.0000,0.0000,0.0000,1.1918,0.0000,0.0343,0.3422,9.5827
4.0163,0.7049,2.4314,2.3389,0.0924,0.0000,0.0000,0.0000,0.0000,1.6088,0.0000,0.0463,0.4619,12.8761
4.4523,0.7049,2.6864,2.6864,0.0000,0.0000,0.0000,0.0000,0.0000,1.7776,0.0000,0.0512,0.5104,14.2091
0.7842,0.0000,0.7147,0.0000,0.7147,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.9412
2.9390,0.7046,1.8012,1.4803,0.3209,0.0000,0.0000,0.0000,0.0000,1.1918,0.0000,0.0343,0.3422,9.5827
4.0163,0.7049,2.4314,2.3389,0.0924,0.0000,0.0000,0.0000,0.0000,1.6088,0.0000,0.0463,0.4619,12.8761
4.4523,0.7049,2.6864,2.6864,0.0000,0.0000,0.0000,0.0000,0.0000,1.7776,0.0000,0.0512,0.5104,14.2091
0.7842,0.0000,0.7147,0.0000,0.7147,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.9412
1.3434,0.7035,0.8679,0.2087,0.6592,0.0000,0.0000,0.0000,0.0000,0.5743,0.0000,0.0165,0.1649,4.7048
1.2939,0.7035,0.8390,0.1693,0.6697,0.0000,0.0000,0.0000,0.0000,0.5551,0.0000,0.0160,0.1594,4.5536
1.3434,0.7035,0.8679,0.2087,0.6592,0.0000,0.0000,0.0000,0.0000,0.5743,0.0000,0.0165,0.1649,4.7048
1.3012,0.7026,0.9357,0.0000,0.4277,0.5080,0.0000,0.0000,0.0000,0.6192,0.0000,0.0178,0.1778,4.7048
0.7842,0.0000,0.7147,0.0000,0.7147,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.9412
1.8616,0.7041,1.1710,0.6217,0.5493,0.0000,0.0000,0.0000,0.0000,0.7748,0.0000,0.0223,0.2225,6.2891
2.8979,0.7046,1.7772,1.4476,0.3296,0.0000,0.0000,0.0000,0.0000,1.1759,0.0000,0.0339,0.3377,9.4570
2.8979,0.7046,1.7772,1.4476,0.3296,0.0000,0.0000,0.0000,0.0000,1.1759,0.0000,0.0339,0.3377,9.4570
2.8979,0.7046,1.7772,1.4476,0.3296,0.0000,0.0000,0.0000,0.0000,1.1759,0.0000,0.0339,0.3377,9.4570
0.7842,0.0000,0.7147,0.0000,0.7147,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.9412
1.8616,0.7041,1.1710,0.6217,0.5493,0.0000,0.0000,0.0000,0.0000,0.7748,0.0000,0.0223,0.2225,6.2891
2.9390,0.7046,1.8012,1.4803,0.3209,0.0000,0.0000,0.0000,0.0000,1.1918,0.0000,0.0343,0.3422,9.5827
4.0163,0.7049,2.4314,2.3389,0.0924,0.0000,0.0000,0.0000,0.0000,1.6088,0.0000,0.0463,0.4619,12.8761
4.4523,0.7049,2.6864,2.6864,0.0000,0.0000,0.0000,0.0000,0.0000,1.7776,0.0000,0.0512,0.5104,14.2091
