0.7842,0.0000,0.7147,0.0000,0.7147,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.9473
1.9532,0.0000,10.7722,0.0000,0.0000,0.0000,0.0000,0.0000,10.7722,0.0000,0.0000,0.0000,0.0000,-0.2447
4.4189,0.4443,2.6864,2.6864,0.0000,0.0000,0.0000,0.0000,0.0000,1.7776,0.0000,0.0635,0.6329,14.4698
1.3034,0.4292,0.8493,0.1833,0.6659,0.0000,0.0000,0.0000,0.0000,0.5620,0.0000,0.0192,0.1914,4.6724
0.7843,0.0001,0.7147,0.0000,0.7147,0.0000,0.0000,0.0000,0.0000,0.0000,0.0003,0.0004,0.0000,2.9492
0.7881,0.0059,0.7170,0.0000,0.7142,0.0002,0.0026,0.0000,0.0001,0.0016,0.0100,0.0120,0.0006,3.0090
0.7881,0.0059,0.7170,0.0000,0.7142,0.0002,0.0026,0.0000,0.0001,0.0016,0.0100,0.0120,0.0006,3.0090
1.4327,0.3808,1.0654,0.0887,0.4685,0.3517,0.1115,0.0000,0.0450,0.6268,0.0734,0.1093,0.2376,5.4348
1.7316,0.3121,1.3628,0.2129,0.4219,0.2898,0.3960,0.0000,0.0422,0.7796,0.0718,0.1093,0.3198,5.8973
1.5233,0.3666,1.1146,0.0917,0.4775,0.3154,0.1518,0.0000,0.0783,0.7280,0.0000,0.0122,0.1600,4.3505
3.6751,0.3093,3.9474,0.4966,0.0951,0.2926,0.7122,0.0000,2.3509,1.1225,1.4476,1.7519,0.2461,16.9752
2.5562,0.4245,1.6748,1.0597,0.4107,0.0000,0.0000,0.0000,0.2044,1.0644,0.0443,0.0860,0.3275,8.6599
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.5075,0.0586,4.2904,0.0000,0.4415,0.0000,0.0171,0.0000,3.8319,0.2749,0.0000,0.0000,0.0008,2.6847
1.6784,0.0543,5.3822,0.0000,0.3451,0.0296,0.0258,0.0000,4.9817,0.2966,0.0231,0.0339,0.0017,2.6847
1.9844,0.0678,6.4746,0.0000,0.2745,0.0000,0.0000,0.0000,6.2001,0.4605,0.0000,0.0000,0.0000,2.6847
3.6546,0.0843,9.5475,0.0000,0.0672,0.0000,0.0000,0.0000,9.4803,0.2857,0.0000,0.0012,3.4490,2.6847
