3.3383,0.4739,9.8866,2.6864,2.6864,0.0000,0.0000,0.0000,0.0000,0.0000,1.7776,0.0000,0.0635,0.6329,0.0000,0.0000,0.0000,0.0000,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.7127,0.0000
0.3616,0.0000,0.8272,4.1550,0.0000,0.0000,0.0000,4.1550,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0045,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.9110,0.0000
0.3609,0.0096,1.3543,4.1550,0.0000,0.0000,0.0000,4.1550,0.0000,0.0000,0.0000,0.1607,0.1926,0.0000,0.0000,0.0000,0.0000,0.0000,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.3861,0.0000
0.7374,0.3606,2.5910,0.7147,0.0000,0.7147,0.0000,0.0000,0.0000,0.0000,0.3783,0.0957,0.1361,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.2705,0.0000
0.7374,0.3606,2.5911,0.7147,0.0000,0.7147,0.0000,0.0000,0.0000,0.0000,0.3783,0.0957,0.1361,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.2705,0.0000
0.7600,0.3606,1.4990,0.7147,0.0000,0.7147,0.0000,0.0000,0.0000,0.0000,0.4246,0.0000,0.0011,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1330,0.0000,0.0056,0.0000,2.0053,0.0000
0.7401,0.3606,2.4264,0.7147,0.0000,0.7147,0.0000,0.0000,0.0000,0.0000,0.4041,0.0451,0.0770,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.1740,0.0000
0.7010,0.2954,3.1094,0.7147,0.0000,0.7147,0.0000,0.0000,0.0000,0.0000,0.2136,0.2623,0.3265,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4155,0.0000
0.7010,0.2954,3.1094,0.7147,0.0000,0.7147,0.0000,0.0000,0.0000,0.0000,0.2136,0.2623,0.3265,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4155,0.0000
0.7010,0.2954,3.1094,0.7147,0.0000,0.7147,0.0000,0.0000,0.0000,0.0000,0.2136,0.2623,0.3265,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4155,0.0000
0.7589,0.2954,2.4264,0.7945,0.0000,0.6867,0.0240,0.0837,0.0000,0.0000,0.3498,0.0919,0.1168,0.0808,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0538,0.0000,0.0023,0.0000,2.0817,0.0000
0.6662,0.2303,3.6045,0.7147,0.0000,0.7147,0.0000,0.0000,0.0000,0.0000,0.0563,0.4215,0.5083,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5540,0.0000
0.6662,0.2303,3.6044,0.7147,0.0000,0.7147,0.0000,0.0000,0.0000,0.0000,0.0563,0.4214,0.5083,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5540,0.0000
0.6672,0.2303,3.6588,0.7153,0.0005,0.7144,0.0004,0.0000,0.0000,0.0000,0.0493,0.4288,0.5160,0.0107,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5338,0.0000
0.6953,0.2303,2.4264,0.7147,0.0000,0.7147,0.0000,0.0000,0.0000,0.0000,0.2413,0.0013,0.0094,0.0772,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0040,0.0000,0.0002,0.0000,1.4837,0.0000
0.6421,0.1651,3.4564,0.7147,0.0000,0.7147,0.0000,0.0000,0.0000,0.0000,0.0000,0.3830,0.4591,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.3159,0.0000
0.6421,0.1651,3.4564,0.7147,0.0000,0.7147,0.0000,0.0000,0.0000,0.0000,0.0000,0.3830,0.4591,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.3159,0.0000
0.6421,0.1651,3.4564,0.7147,0.0000,0.7147,0.0000,0.0000,0.0000,0.0000,0.0000,0.3830,0.4591,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.3159,0.0000
0.6813,0.1651,2.4264,0.7412,0.0190,0.6933,0.0289,0.0000,0.0000,0.0000,0.1564,0.0573,0.0723,0.0352,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0179,0.0000,0.0008,0.0000,1.6143,0.0000
0.5663,0.1000,6.5224,4.1550,0.0000,0.0000,0.0000,4.1550,0.0000,0.0000,0.0000,1.6710,2.0029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.9521,0.0000
0.6387,0.1000,5.3548,3.1482,0.0000,0.1794,0.0628,2.9060,0.0000,0.0000,0.0755,1.1701,1.4053,0.0558,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0933,0.0000
0.6299,0.1000,3.7948,1.4635,0.0039,0.4076,0.3184,0.7336,0.0000,0.0000,0.0000,0.5406,0.6479,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.2768,0.0000
